Permissions,FEAT_LABEL
"['com.android.launcher.permission.READ_MISS_INFO', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.INTERNET', 'com.hihanhan.one.rtrrs_com.huawei.android.launcher.permission.CHANGE_BADGE ', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.CHANGE_WIFI_MULTICAST_STATE', 'android.permission.VIBRATE', 'android.permission.GET_PACKAGE_SIZE', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.GET_TASKS', 'android.permission.ACCESS_BACKGROUND_LOCATION', 'android.permission.SYSTEM_ALERT_WINDOW', 'com.hihanhan.one.rtrrs_com.google.android.gms.permission.AD_ID', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'com.hihanhan.one.rtrrs_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.WRITE_SETTINGS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.QUERY_ALL_PACKAGES', 'android.permission.READ_SMS', 'android.permission.RECEIVE_SMS', 'android.permission.FOREGROUND_SERVICE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",yellow
"['android.permission.READ_LOGS', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.FLASHLIGHT', 'android.permission.VIBRATE', 'android.permission.GET_ACCOUNTS', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_STATE', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",yellow
"['android.permission.READ_LOGS', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.FLASHLIGHT', 'android.permission.VIBRATE', 'android.permission.GET_ACCOUNTS', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_STATE', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",yellow
"['android.permission.READ_LOGS', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.FLASHLIGHT', 'android.permission.VIBRATE', 'android.permission.GET_ACCOUNTS', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_STATE', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",yellow
"['android.permission.READ_LOGS', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.BLUETOOTH_PRIVILEGED', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.FLASHLIGHT', 'android.permission.VIBRATE', 'android.permission.ACCESS_MOCK_LOCATION', 'android.permission.GET_ACCOUNTS', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.BLUETOOTH', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.WRITE_SETTINGS', 'android.permission.CALL_PHONE', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",yellow
"['com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.FLASHLIGHT', 'android.permission.SENSOR_ENABLE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.READ_CALENDAR', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.BROADCAST_STICKY', 'com.yumc.phsuperapp.permission.PROCESS_PUSH_MSG', 'android.permission.RECEIVE_USER_PRESENT', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.launcher.permission.WRITE_SETTINGS', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'com.android.alarm.permission.SET_ALARM', 'com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.WRITE_SETTINGS', 'org.simalliance.openmobileapi.SMARTCARD', 'com.yumc.phsuperapp.permission.JPUSH_MESSAGE', 'android.permission.WRITE_CALENDAR', 'android.permission.SENSOR_INFO', 'android.permission.FOREGROUND_SERVICE', 'com.yumc.phsuperapp.permission.MIPUSH_RECEIVE', 'com.yumc.phsuperapp.permission.PUSH_PROVIDER', 'android.permission.ACCESS_WIFI_STATE']",yellow
"['com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.SYSTEM_OVERLAY_WINDOW']",yellow
"['android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_LOGS', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.WAKE_LOCK', 'android.permission.BLUETOOTH_CONNECT', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.FLASHLIGHT', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.BLUETOOTH_SCAN', 'android.permission.BLUETOOTH', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_CONTACTS', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.RECORD_AUDIO', 'android.permission.WRITE_SETTINGS', 'android.permission.CALL_PHONE', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",yellow
['android.permission.INTERNET'],yellow
"['android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.USE_FULL_SCREEN_INTENT', 'android.permission.REQUEST_INSTALL_PACKAGES', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.GET_TASKS', 'android.permission.BROADCAST_STICKY', 'android.permission.BLUETOOTH', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.RECORD_AUDIO', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.DISABLE_KEYGUARD', 'android.permission.FOREGROUND_SERVICE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",yellow
"['android.permission.MANAGE_ACCOUNTS', 'android.permission.WAKE_LOCK', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.NETWORK', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.VIBRATE', 'android.permission.GET_ACCOUNTS', 'android.permission.ACCESS_DOWNLOAD_MANAGER', 'android.permission.CAMERA', 'android.permission.USE_CREDENTIALS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.GET_TASKS', 'android.permission.RECEIVE_USER_PRESENT', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.RECORD_AUDIO', 'com.qooapp.qoohelper.providers.gsf.permission.READ_GSERVICES', 'com.google.android.c2dm.permission.RECEIVE', 'com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.DOWNLOAD_WITHOUT_NOTIFICATION', 'com.qooapp.qoohelper.permission.C2D_MESSAGE']",yellow
"['android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.REORDER_TASKS', 'com.sybb.qslk.openadsdk.permission.TT_PANGOLIN', 'freemme.permission.msa', 'android.permission.WAKE_LOCK', 'com.google.android.gms.permission.AD_ID', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.EXPAND_STATUS_BAR', 'android.permission.INTERNET', 'android.permission.SET_WALLPAPER', 'android.permission.VIBRATE', 'android.permission.ACTIVITY_RECOGNITION', 'android.permission.READ_CALENDAR', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.READ_SYNC_STATS', 'android.permission.BLUETOOTH', 'android.permission.RECEIVE_USER_PRESENT', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.WRITE_SYNC_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_SYNC_SETTINGS', 'android.permission.QUERY_ALL_PACKAGES', 'android.permission.WRITE_CALENDAR', 'android.permission.FOREGROUND_SERVICE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.DOWNLOAD_WITHOUT_NOTIFICATION']",yellow
"['com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.WAKE_LOCK', 'com.meizu.flyme.permission.PUSH', 'android.permission.REQUEST_INSTALL_PACKAGES', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'com.hihonor.push.permission.READ_PUSH_NOTIFICATION_INFO', 'android.permission.INTERNET', 'android.permission.READ_CONTACTS', 'android.permission.CAMERA', 'com.qu.im.push.permission.MESSAGE', 'com.qu.im.permission.C2D_MESSAGE', 'com.qu.im.permission.PROCESS_PUSH_MSG', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WRITE_CONTACTS', 'android.permission.ACCESS_NETWORK_STATE', 'com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE', 'com.qu.im.permission.MIPUSH_RECEIVE', 'android.permission.RECORD_AUDIO', 'com.qu.im.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION', 'com.meizu.c2dm.permission.RECEIVE', 'com.meizu.flyme.push.permission.RECEIVE', 'com.google.android.c2dm.permission.RECEIVE', 'com.qu.im.permission.PUSH_PROVIDER', 'android.permission.POST_NOTIFICATIONS', 'android.permission.ACCESS_WIFI_STATE']",yellow
"['com.nitrome.redungeon.permission.C2D_MESSAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.INTERNET', 'com.android.vending.BILLING']",yellow
"['android.permission.READ_LOGS', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.WAKE_LOCK', 'android.permission.BLUETOOTH_CONNECT', 'android.permission.READ_PRECISE_PHONE_STATE', 'android.permission.WRITE_INTERNAL_STORAGE', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.INTERNET', 'android.permission.ANSWER_PHONE_CALLS', 'android.permission.VIBRATE', 'android.permission.SHUTDOWN', 'android.permission.CAMERA', 'com.hihonor.android.launcher.permission.CHANGE_BADGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.BLUETOOTH_SCAN', 'android.permission.GET_TASKS', 'android.permission.ACCESS_BACKGROUND_LOCATION', 'android.permission.BLUETOOTH', 'android.permission.WRITE_SECURE_SETTINGS', 'android.permission.WRITE_SYNC_SETTINGS', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.CALL_PRIVILEGED', 'android.permission.WRITE_SETTINGS', 'android.permission.RECORD_AUDIO', 'android.permission.CALL_PHONE', 'android.permission.READ_PRIVILEGED_PHONE_STATE', 'android.permission.QUERY_ALL_PACKAGES', 'com.musmoon.littlecaixing.permission.JPUSH_MESSAGE', 'android.permission.FOREGROUND_SERVICE', 'android.permission.POST_NOTIFICATIONS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",yellow
"['android.permission.REORDER_TASKS', 'com.google.android.providers.talk.permission.READ_ONLY', 'com.google.android.googleapps.permission.GOOGLE_AUTH.orkut', 'android.permission.AUTHENTICATE_ACCOUNTS', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.NFC', 'com.google.android.googleapps.permission.GOOGLE_AUTH.blogger', 'com.samsung.android.providers.context.permission.READ_RECORD_AUDIO', 'android.permission.READ_USER_DICTIONARY', 'com.google.android.googleapps.permission.GOOGLE_AUTH.mobile', 'android.permission.WRITE_USER_DICTIONARY', 'android.permission.FLASHLIGHT', 'android.permission.CLEAR_APP_CACHE', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'com.tsf.shell.permission.READ_SETTINGS', 'android.permission.DEVICE_POWER', 'com.apusapps.launcher.permission.READ_SETTINGS', 'android.permission.USE_CREDENTIALS', 'android.permission.PROCESS_OUTGOING_CALLS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.BLUETOOTH', 'android.permission.WRITE_CALL_LOG', 'com.s.launcher.permission.READ_SETTINGS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.speech', 'com.huawei.android.launcher.permission.READ_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_CLIPS', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.WRITE_PROFILE', 'com.google.android.googleapps.permission.GOOGLE_AUTH.sitemaps', 'android.permission.WRITE_SETTINGS', 'com.android.voicemail.permission.ADD_VOICEMAIL', 'com.google.android.c2dm.permission.RECEIVE', 'com.google.android.googleapps.permission.GOOGLE_AUTH.groups2', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.DISABLE_KEYGUARD', 'com.google.android.launcher.permission.READ_SETTINGS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.cl', 'sec.android.permission.READ_MSG_PREF', 'android.permission.SET_TIME_ZONE', 'android.permission.SET_WALLPAPER_HINTS', 'com.samsung.android.providers.context.permission.WRITE_RECORD_AUDIO', 'android.permission.READ_OWNER_DATA', 'com.android.launcher.permission.READ_SETTINGS', 'android.permission.WRITE_SOCIAL_STREAM', 'com.google.android.googleapps.permission.GOOGLE_AUTH.print', 'android.permission.ACCESS_WIFI_STATE', 'com.android.launcher3.permission.READ_SETTINGS', 'android.permission.DOWNLOAD_WITHOUT_NOTIFICATION', 'com.sec.android.permission.LAUNCH_PERSONAL_PAGE_SERVICE', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.WRITE_OWNER_DATA', 'android.permission.PACKAGE_USAGE_STATS', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.READ_SOCIAL_STREAM', 'com.google.android.googleapps.permission.GOOGLE_AUTH.android', 'com.google.android.googleapps.permission.GOOGLE_AUTH.ah', 'android.permission.INTERNET', 'android.permission.VIBRATE', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.ACCESS_MOCK_LOCATION', 'android.permission.ACCESS_WIMAX_STATE', 'android.permission.WRITE_SMS', 'android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS', 'android.permission.CAMERA', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.BROADCAST_STICKY', 'android.permission.READ_SYNC_STATS', 'android.permission.WRITE_SYNC_SETTINGS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.finance', 'com.oppo.launcher.permission.READ_SETTINGS', 'com.android.vending.CHECK_LICENSE', 'com.google.android.googleapps.permission.GOOGLE_AUTH.ig', 'com.htc.launcher.permission.READ_SETTINGS', 'android.permission.GET_INTENT_SENDER_INTENT', 'com.samsung.svoice.sync.READ_DATABASE', 'cn.nubia.launcher.permission.READ_SETTINGS', 'android.permission.READ_CALL_LOG', 'com.huawei.authentication.HW_ACCESS_AUTH_SERVICE', 'android.permission.CALL_PHONE', 'com.google.android.googleapps.permission.GOOGLE_AUTH.talk', 'android.permission.CLEAR_APP_USER_DATA', 'com.android.vending.BILLING', 'com.android.launcher2.permission.READ_SETTINGS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.writely', 'com.samsung.svoice.sync.ACCESS_SERVICE', 'com.google.android.googleapps.permission.GOOGLE_AUTH.knol', 'android.permission.RECEIVE_MMS', 'android.permission.READ_CELL_BROADCASTS', 'android.permission.READ_PHONE_STATE', 'com.google.android.gms.permission.ACTIVITY_RECOGNITION', 'android.permission.USE_SIP', 'android.permission.SUBSCRIBED_FEEDS_WRITE', 'android.permission.READ_LOGS', 'android.permission.BODY_SENSORS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.jotspot', 'com.google.android.providers.talk.permission.WRITE_ONLY', 'com.sec.android.permission.VOIP_INTERFACE', 'com.sec.android.app.voicenote.Controller', 'com.google.android.googleapps.permission.GOOGLE_AUTH.dodgeball', 'android.permission.SET_WALLPAPER', 'android.permission.USE_FINGERPRINT', 'com.android.browser.permission.READ_HISTORY_BOOKMARKS', 'android.permission.GET_ACCOUNTS', 'com.sec.android.settings.permission.SOFT_RESET', 'android.permission.GET_CLIPS', 'android.permission.PERSISTENT_ACTIVITY', 'com.google.android.googleapps.permission.GOOGLE_AUTH', 'com.google.android.googleapps.permission.GOOGLE_AUTH.androidsecure', 'android.permission.WRITE_CONTACTS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.health', 'com.lenovo.launcher.permission.READ_SETTINGS', 'com.android.alarm.permission.SET_ALARM', 'android.permission.RECORD_AUDIO', 'com.mx.launcher.permission.READ_SETTINGS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.grandcentral', 'com.samsung.svoice.sync.WRITE_DATABASE', 'com.google.android.providers.gsf.permission.READ_GSERVICES', 'com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY', 'com.google.android.googleapps.permission.GOOGLE_AUTH.adsense', 'com.samsung.android.scloud.backup.lib.write', 'android.permission.READ_SMS', 'android.permission.ACCESS_CACHE_FILESYSTEM', 'android.permission.WRITE_CALENDAR', 'android.permission.RECEIVE_SMS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.mail', 'android.permission.INSTALL_PACKAGES', 'com.android.voicemail.permission.READ_WRITE_ALL_VOICEMAIL', 'android.permission.UPDATE_APP_OPS_STATS', 'com.bbk.launcher2.permission.READ_SETTINGS', 'android.permission.DELETE_PACKAGES', 'com.google.android.googleapps.permission.GOOGLE_AUTH.sierraqa', 'android.permission.MANAGE_ACCOUNTS', 'android.permission.ACCOUNT_MANAGER', 'com.android.launcher.permission.UNINSTALL_SHORTCUT', 'com.google.android.googleapps.permission.GOOGLE_AUTH.OTHER_SERVICES', 'android.permission.WAKE_LOCK', 'android.permission.READ_PROFILE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.CHANGE_WIMAX_STATE', 'android.permission.EXPAND_STATUS_BAR', 'android.permission.READ_CONTACTS', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.CHANGE_WIFI_MULTICAST_STATE', 'com.google.android.googleapps.permission.GOOGLE_AUTH.cp', 'com.samsung.android.scloud.backup.lib.read', 'android.permission.WRITE_CLIPS', 'android.permission.GET_PACKAGE_SIZE', 'com.google.android.googleapps.permission.GOOGLE_AUTH.YouTubeUser', 'android.permission.BATTERY_STATS', 'android.permission.ACCESS_DOWNLOAD_MANAGER', 'android.permission.READ_CALENDAR', 'com.google.android.googleapps.permission.GOOGLE_AUTH.adwords', 'com.google.android.googleapps.permission.GOOGLE_AUTH.local', 'com.actionlauncher.playstore.permission.READ_SETTINGS', 'android.permission.GET_TASKS', 'android.permission.RESTART_PACKAGES', 'android.permission.SUBSCRIBED_FEEDS_READ', 'com.google.android.googleapps.permission.GOOGLE_AUTH.news', 'android.permission.KILL_BACKGROUND_PROCESSES', 'android.permission.SYSTEM_ALERT_WINDOW', 'com.google.android.googleapps.permission.GOOGLE_AUTH.sierra', 'com.google.android.googleapps.permission.GOOGLE_AUTH.sierrasandbox', 'com.android.launcher.permission.WRITE_SETTINGS', 'android.permission.BIND_DIRECTORY_SEARCH', 'android.permission.BLUETOOTH_ADMIN', 'com.google.android.gms.permission.AD_ID_NOTIFICATION', 'android.permission.READ_SYNC_SETTINGS', 'android.permission.WRITE_APN_SETTINGS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.speechpersonalization', 'com.anddoes.launcher.permission.READ_SETTINGS', 'android.permission.RECEIVE_WAP_PUSH', 'android.permission.SEND_SMS', 'android.permission.BIND_APPWIDGET', 'com.google.android.googleapps.permission.GOOGLE_AUTH.wifi', 'com.google.android.googleapps.permission.GOOGLE_AUTH.wise', 'android.permission.WRITE_MEDIA_STORAGE', 'android.permission.TRANSMIT_IR', 'com.android.browser.permission.WRITE_HISTORY_BOOKMARKS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.youtube', 'com.google.android.googleapps.permission.GOOGLE_AUTH.gbase', 'android.permission.READ_INSTALL_SESSIONS', 'com.google.android.googleapps.permission.GOOGLE_AUTH.notebook', 'com.google.android.googleapps.permission.GOOGLE_AUTH.lh2', 'com.teslacoilsw.launcher.permission.READ_SETTINGS']",yellow
"['android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.MANAGE_ACCOUNTS', 'android.permission.READ_LOGS', 'android.permission.WAKE_LOCK', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.AUTHENTICATE_ACCOUNTS', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.VIBRATE', 'android.permission.GET_ACCOUNTS', 'android.permission.CAMERA', 'android.permission.USE_CREDENTIALS', 'android.permission.PROCESS_OUTGOING_CALLS', 'android.permission.CHANGE_WIFI_STATE', 'getui.permission.GetuiService.com.android.carwashing', 'android.permission.GET_TASKS', 'android.permission.BROADCAST_STICKY', 'android.permission.BAIDU_LOCATION_SERVICE', 'android.permission.ACCES_MOCK_LOCATION', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.RECORD_AUDIO', 'android.permission.READ_CALL_LOG', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.DISABLE_KEYGUARD', 'com.android.launcher.permission.READ_SETTINGS', 'android.permission.ACCESS_GPS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",yellow
